"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","CHL","Chile","2016","2016",2.8277,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","COD","Democratic Republic of the Congo","2015","2015",0.11009,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","ETH","Ethiopia","2013","2013",0.42037,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IDN","Indonesia","2016","2016",1.26121,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IDN","Indonesia","2017","2017",1.38498,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IRQ","Iraq","2014","2014",0.75577,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IRQ","Iraq","2015","2015",0.8688,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IRQ","Iraq","2016","2016",1.07986,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","IRQ","Iraq","2017","2017",1.41844,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","JOR","Jordan","2015","2015",5.17118,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MLI","Mali","2015","2015",0.26643,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MLI","Mali","2017","2017",0.30373,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","MUS","Mauritius","2012","2012",1.37363,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","NIC","Nicaragua","2012","2012",0.4676,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","PER","Peru","2014","2014",0.27833,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","PER","Peru","2015","2015",0.31411,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","PRI","Puerto Rico","2013","2013",3.76064,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","PRI","Puerto Rico","2015","2015",4.41418,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","TZA","United Republic of Tanzania","2013","2013",0.23207,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","GRC","Greece","2013","2013",22.13808,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","GRC","Greece","2015","2015",25.1038,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","MEX","Mexico","2012","2012",1.52984,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","MEX","Mexico","2013","2013",1.49719,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","NOR","Norway","2012","2012",25.54911,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","NOR","Norway","2013","2013",26.16705,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","NOR","Norway","2014","2014",27.33547,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","NOR","Norway","2015","2015",28.8995,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","NOR","Norway","2016","2016",30.43279,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","DZA","Algeria","2017","2017",9.46451,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","KHM","Cambodia","2015","2015",0.33053,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","ECU","Ecuador","2012","2012",1.56121,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","ECU","Ecuador","2013","2013",1.87769,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","ECU","Ecuador","2014","2014",2.15686,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","GIN","Guinea","2013","2013",0.1843,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","IRQ","Iraq","2014","2014",0.82149,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","IRQ","Iraq","2015","2015",0.94434,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","IRQ","Iraq","2016","2016",1.17448,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","IRQ","Iraq","2017","2017",1.54178,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","MOZ","Mozambique","2015","2015",0.36386,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","PSE","Palestine","2013","2013",10.09353,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","PER","Peru","2014","2014",0.28687,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","PER","Peru","2015","2015",0.3239,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","PRI","Puerto Rico","2013","2013",4.38401,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","PRI","Puerto Rico","2015","2015",5.01557,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KAZ","Kazakhstan","2012","2012",1.78353,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KAZ","Kazakhstan","2013","2013",1.9431,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KAZ","Kazakhstan","2014","2014",2.0783,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KAZ","Kazakhstan","2015","2015",2.02086,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KAZ","Kazakhstan","2016","2016",1.79731,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","KAZ","Kazakhstan","2017","2017",1.70291,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","EGY","Egypt","2012","2012",1812.34594,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","EGY","Egypt","2013","2013",1830.20486,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","EGY","Egypt","2014","2014",2487.20856,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","EGY","Egypt","2015","2015",2464.86997,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","EGY","Egypt","2016","2016",2460.75082,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","EGY","Egypt","2017","2017",2430.32642,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","BMU","Bermuda","2012","2012",41.79104,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","BMU","Bermuda","2013","2013",43.10345,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","BMU","Bermuda","2014","2014",36.36364,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","BMU","Bermuda","2015","2015",38.33333,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","EGY","Egypt","2012","2012",3.24766,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","EGY","Egypt","2013","2013",3.34986,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","EGY","Egypt","2014","2014",3.628,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","EGY","Egypt","2015","2015",3.71526,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","EGY","Egypt","2016","2016",3.7754,,
"PERSDEN_LF_TFTE","Total R&D personnel per thousand labour force (FTE)","EGY","Egypt","2017","2017",3.92079,,
"21000","Total R&D personnel (HC) - Total ","BMU","Bermuda","2012","2012",67,,
"21000","Total R&D personnel (HC) - Total ","BMU","Bermuda","2013","2013",58,,
"21000","Total R&D personnel (HC) - Total ","BMU","Bermuda","2014","2014",55,,
"21000","Total R&D personnel (HC) - Total ","BMU","Bermuda","2015","2015",60,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","EGY","Egypt","2012","2012",6.19945,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","EGY","Egypt","2013","2013",6.26529,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","EGY","Egypt","2014","2014",8.5328,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","EGY","Egypt","2015","2015",8.77724,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","EGY","Egypt","2016","2016",8.76222,,
"PERSDEN_EMP_THC","Total R&D personnel per thousand total employment (HC)","EGY","Egypt","2017","2017",8.61569,,
"20104","Total R&D personnel (FTE) - Female","FRA","France","2012","2012",122253,,
"20104","Total R&D personnel (FTE) - Female","FRA","France","2013","2013",120795.187,,
"20104","Total R&D personnel (FTE) - Female","FRA","France","2014","2014",133757.922,,
"20104","Total R&D personnel (FTE) - Female","FRA","France","2015","2015",135863.071,,
"21000","Total R&D personnel (HC) - Total ","EGY","Egypt","2012","2012",159148,,
"21000","Total R&D personnel (HC) - Total ","EGY","Egypt","2013","2013",164366,,
"21000","Total R&D personnel (HC) - Total ","EGY","Egypt","2014","2014",228357,,
"21000","Total R&D personnel (HC) - Total ","EGY","Egypt","2015","2015",231151,,
"21000","Total R&D personnel (HC) - Total ","EGY","Egypt","2016","2016",235466,,
"21000","Total R&D personnel (HC) - Total ","EGY","Egypt","2017","2017",237086,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","KAZ","Kazakhstan","2012","2012",944.37864,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","KAZ","Kazakhstan","2013","2013",1022.01066,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","KAZ","Kazakhstan","2014","2014",1088.13132,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","KAZ","Kazakhstan","2015","2015",1049.14757,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","KAZ","Kazakhstan","2016","2016",926.40897,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","KAZ","Kazakhstan","2017","2017",870.16951,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","EGY","Egypt","2012","2012",1085.6789,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","EGY","Egypt","2013","2013",1127.36771,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","EGY","Egypt","2014","2014",1215.53938,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","EGY","Egypt","2015","2015",1202.32233,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","EGY","Egypt","2016","2016",1208.50777,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","EGY","Egypt","2017","2017",1252.05489,,
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","FRA","France","2012","2012",29.68891,,
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","FRA","France","2013","2013",28.98941,,
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","FRA","France","2014","2014",31.55392,,
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","FRA","France","2015","2015",31.6961,,
"21104","Total R&D personnel (HC) - Female","BMU","Bermuda","2012","2012",28,,
"21104","Total R&D personnel (HC) - Female","BMU","Bermuda","2013","2013",25,,
"21104","Total R&D personnel (HC) - Female","BMU","Bermuda","2014","2014",20,,
"21104","Total R&D personnel (HC) - Female","BMU","Bermuda","2015","2015",23,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EGY","Egypt","2012","2012",5.42138,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EGY","Egypt","2013","2013",5.43828,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EGY","Egypt","2014","2014",7.42353,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EGY","Egypt","2015","2015",7.61661,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EGY","Egypt","2016","2016",7.68744,,
"PERSDEN_LF_THC","Total R&D personnel per thousand labour force (HC)","EGY","Egypt","2017","2017",7.61052,,
"20000","Total R&D personnel (FTE) - Total ","KAZ","Kazakhstan","2012","2012",15980,,
"20000","Total R&D personnel (FTE) - Total ","KAZ","Kazakhstan","2013","2013",17586,,
"20000","Total R&D personnel (FTE) - Total ","KAZ","Kazakhstan","2014","2014",19029,,
"20000","Total R&D personnel (FTE) - Total ","KAZ","Kazakhstan","2015","2015",18622,,
"20000","Total R&D personnel (FTE) - Total ","KAZ","Kazakhstan","2016","2016",16664,,
"20000","Total R&D personnel (FTE) - Total ","KAZ","Kazakhstan","2017","2017",15841,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","EGY","Egypt","2012","2012",3.71375,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","EGY","Egypt","2013","2013",3.85929,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","EGY","Egypt","2014","2014",4.17012,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","EGY","Egypt","2015","2015",4.28139,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","EGY","Egypt","2016","2016",4.30325,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","EGY","Egypt","2017","2017",4.43863,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","KAZ","Kazakhstan","2012","2012",1.88514,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","KAZ","Kazakhstan","2013","2013",2.05057,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","KAZ","Kazakhstan","2014","2014",2.18947,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","KAZ","Kazakhstan","2015","2015",2.1258,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","KAZ","Kazakhstan","2016","2016",1.89051,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","KAZ","Kazakhstan","2017","2017",1.78869,,
"20000","Total R&D personnel (FTE) - Total ","EGY","Egypt","2012","2012",95337,,
"20000","Total R&D personnel (FTE) - Total ","EGY","Egypt","2013","2013",101246,,
"20000","Total R&D personnel (FTE) - Total ","EGY","Egypt","2014","2014",111601.79,,
"20000","Total R&D personnel (FTE) - Total ","EGY","Egypt","2015","2015",112751.59,,
"20000","Total R&D personnel (FTE) - Total ","EGY","Egypt","2016","2016",115640.5144,,
"20000","Total R&D personnel (FTE) - Total ","EGY","Egypt","2017","2017",122141.9,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","BMU","Bermuda","2012","2012",1027.35525,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","BMU","Bermuda","2013","2013",887.65094,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","BMU","Bermuda","2014","2014",840.19493,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","BMU","Bermuda","2015","2015",914.94099,,
"20000","Total R&D personnel (FTE) - Total ","OMN","Oman","2012","2012",1176.252,,
"20000","Total R&D personnel (FTE) - Total ","OMN","Oman","2013","2013",1070.934,,
"20000","Total R&D personnel (FTE) - Total ","OMN","Oman","2014","2014",1320.86,,
"20000","Total R&D personnel (FTE) - Total ","OMN","Oman","2015","2015",1566.546,,
"20000","Total R&D personnel (FTE) - Total ","OMN","Oman","2016","2016",1543.87,,
"20000","Total R&D personnel (FTE) - Total ","OMN","Oman","2017","2017",1642.91,,
"21104","Total R&D personnel (HC) - Female","OMN","Oman","2012","2012",597,,
"21104","Total R&D personnel (HC) - Female","OMN","Oman","2013","2013",646,,
"21104","Total R&D personnel (HC) - Female","OMN","Oman","2014","2014",1475,,
"21104","Total R&D personnel (HC) - Female","OMN","Oman","2015","2015",1728,,
"21104","Total R&D personnel (HC) - Female","OMN","Oman","2016","2016",1588,,
"21104","Total R&D personnel (HC) - Female","OMN","Oman","2017","2017",1505,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TJK","Tajikistan","2012","2012",31.13073,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TJK","Tajikistan","2013","2013",36.20537,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TJK","Tajikistan","2014","2014",37.62872,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TJK","Tajikistan","2015","2015",39.76782,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TJK","Tajikistan","2016","2016",41.57678,,
"FPERSP_THC","Total R&D personnel (HC) - % Female","TJK","Tajikistan","2017","2017",40,,
"20104","Total R&D personnel (FTE) - Female","MNE","Montenegro","2015","2015",325.01,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","OMN","Oman","2012","2012",0.71358,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","OMN","Oman","2013","2013",0.58535,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","OMN","Oman","2014","2014",0.65413,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","OMN","Oman","2015","2015",0.71003,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","OMN","Oman","2016","2016",0.65716,,
"PERSDEN_EMP_TFTE","Total R&D personnel per thousand total employment (FTE)","OMN","Oman","2017","2017",0.65875,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MNE","Montenegro","2013","2013",843.57369,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MNE","Montenegro","2014","2014",955.91023,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MNE","Montenegro","2015","2015",1070.66787,,
"PERSDEN_INHAB_TFTE","Total R&D personnel per million inhabitants (FTE)","MNE","Montenegro","2016","2016",992.65846,,
"FPERSP_TFTE","Total R&D personnel (FTE) - % Female","MOZ","Mozambique","2015","2015",30.02017,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","OMN","Oman","2012","2012",727.34746,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","OMN","Oman","2013","2013",669.54404,,
"PERSDEN_INHAB_THC","Total R&D personnel per million inhabitants (HC)","OMN","Oman","2014","2014",1119.43549,,
